identifier,final_title,part_number,date,publisher,pubplace,County1,City1,CitySection1,County2,City2,CitySection2,County3,City3,CitySection3,County4,City4,CitySection4,County5,City5,CitySection5,County6,City6,CitySection6,County7,City7,CitySection7,County8,City8,CitySection8,County9,City9,CitySection9,County10,City10,CitySection10,County11,City11,CitySection11,County12,City12,CitySection12,County13,City13,CitySection13,County14,City14,CitySection14,County15,City15,CitySection15,County16,City16,CitySection16,County17,City17,CitySection17,County18,City18,CitySection18,County19,City19,CitySection19,County20,City20,CitySection20,streets,features
24v0324a,Highland Park,Plate 24 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Highland Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington blvd, N Negley ave, King st, N Highland ave, Mellon st, Heth's (Haights) ave, Bunker Hill st ","Reservoir No 1, Highland Park - Mt Bigelow, Bridge, Highland Park - Fountain, Spring, Spring, Reservoir No 2, Steps, Steps, Steps, Steps, Highland Park, Harbor Line, Steps, Allegheny River"
24v0324b,"Highland Park, Lincoln-Lemington-Belmar",Plate 24 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Highland Park,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanton ave, Bunker Hill st, Heberton st, Winterton st, Jackson st, Chianti (Butler) st, Crafton st, N Highland ave, Washington (Beechwood ave)  blvd ","Steps, Pennsylvania System - Brilliant Cut Off, Dam No 2, Highland Park, Reservoir No 1, Carnegie Lake, Bridge, Allegheny Valley Railroad, Highland Park - Fountain, Tower, Harbor Line, Lock, Pennsylvania System, Allegheny River"
24v0325a,Lincoln-Lemington-Belmar,Plate 25 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Larimer ave, Undercliff way, Wiltsie st, Lemington ave ","Brilliant Cut Off Pennsylvania System, Sewer, Bridge, St Peter's Lutheran Cemetery, Pennsylvania System, Allegheny Valley Railroad, Harbor Line, Brilliant Cut Off Pennsylvania System, Allegheny River"
24v0325b,"Lincoln-Lemington-Belmar, Penn Hills",Plate 25 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,Allegheny County (Pa.),Penn Hills (Township),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joshua (Hartman) st, Undercliff way, Larimer ave, Ebel st, Fishel st, River Hill st, Paxico ave, Verona blvd, Lincoln ave, Ralston st, Campania ave ","Allegheny Valley Railroad, Pennsylvania System, City Line, Shade's Run, Allegheny River"
24v0326a,"Lincoln-Lemington-Belmar, Penn Hills",Plate 26 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,Allegheny County (Pa.),Penn Hills (Township),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broadhead st, Elrod way, Lemington ave, Hartman ave, Somerset st, Campania (Asthalter) st, Rugby ave, Joshua st, Agnew ave, Mayo way, Verona blvd, Gopher st, Westmoreland st, Lincoln ave, Bravo way ","City Line, "
24v0326b,"Lincoln-Lemington-Belmar, Penn Hills",Plate 26 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,Allegheny County (Pa.),Penn Hills (Township),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"La Porte st, Verona blvd, Poketa st, Paxico ave, Pear way, Funston ave, Travella blvd, Elrod way, Lincoln ave, Ebel st, Campania ave, Hartman ave, Fishel st, View way, Campania (Asthalter) st ","City Line, "
24v0327a,"Lincoln-Lemington-Belmar, Homewood North",Plate 27 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,Allegheny County (Pa.),Pittsburgh,Homewood (North),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaucer st, Mingo st, Vendome st, Grotto st, Horicon st, Spin way, Gladefield st, Spencer st, Sprague st, N Lang ave, Arbor st, Lincoln ave, Lemington ave, Somerset st, Westmoreland st, Vassar st, Vining st ","Sewer, Steps, Steps, Steps, Bridge, "
24v0327b,Lincoln-Lemington-Belmar,Plate 27 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oakdene st, Latana ave, Latana way, Oakford way, Tilden st, Hillsdale st, Silverton ave, Everton st, Columbian ave, Lemington ave, Somerset st, Silverton way, Gladefield st, Mingo st, Sprague st, Oberlin st, Brushton ave ","Steps, "
24v0328a,Lincoln-Lemington-Belmar,Plate 28 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clifford st, McCune st, Eider st, Eider way, Paulson (Park) ave, Oxford way, Roane way, Brianard st, Hedge ave, Montezuma st, Olivant st, Nelson st, Dunmore st, Missouri (Freeman) st, Dean st, Hyatt (Hedge) ave, Album st, Helen st, Point View st, Lincoln ave, Arbor st, Manning st, Beggs way, Verdun way, Bower st, Yarmouth (Quinter) (Quarry) way, Easton way, Owens way, Annetta st ","Steps, "
24v0328b,Lincoln-Lemington-Belmar,Plate 28 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joshua (Hartman) st, Missouri st, McClary way, Flath way, Montezuma way, Paulson (Park) st, Warpole way, Yarmouth way, Olivant st, East Chester (Elston) st, Larimer (Hartman ln) ave, McCune (Colon) st, Undercliff way, Agnew st, Montezuma st, Lemington ave, Ralston st, Wiltsie st ",
24v0329a,"Highland Park, Stanton Heights",Plate 29 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Highland Park,Allegheny County (Pa.),Pittsburgh,Stanton Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orphans st, Dean st, Arbor way, Deary st, Saxon way, Burpee (Butler) st, Chianti (River) st, Nelson st, Stanton ave, Clifford st, Burpee st, Apple ave, Dick st, Larimer ave, Washington (Beechwood ave)  blvd, Hooker st, Allemania way, Oxford way ","Steps, Bridge, Highland Park, Viaduct, Pennsylvania System (Brilliant Cut Off), "
24v0329b,"Highland Park, Lincoln-Lemington-Belmar",Plate 29 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Highland Park,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Larimer ave, Lemington ave, Oxford way, Annetta st, Helen st, Dunmore st, Washington (Beechwood ave)  blvd, Olivant st, De Silver (Cecil) st, Freeman way, Chianti (River) st, Nelson st ","Pennsylvania System (Brilliant Cut Off), Stone Arch Bridge, Sewer,"
24v0330a,"Lincoln-Lemington-Belmar, Larimer",Plate 30 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,Allegheny County (Pa.),Pittsburgh,Larimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Apple ave, Saxon way, Dean st, Hedge st, Eider way, Owens way, Paulson (Park) ave, Rowan ave, Deary ave, Grape st, Hedge way, Turret st, Xenia way, Dagg way, Kirker way, Arbor way, Larimer ave, Odessa pl, Montezuma st, Lowell st, Washington (Beechwood ave)  blvd, Lincoln ave, Vermillion way, Paulson ave, Hyatt st, Atwell st, Tennis st, Renfrew st, Angle way, Lyric st ","Steps, Bridge, Steps, Steps, Sewer, "
24v0330b,Lincoln-Lemington-Belmar,Plate 30 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lincoln-Lemington-Belmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atwell st, Lincoln ave, Rowan ave, Saxon way, Allemania way, Apple ave, Arbor st, Amity way, Washington blvd, Arbor way, Gerritt st, N Murtland ave, Belmar st, (Puckety) Laxton (rd) st, Charley way, Fielding way, Spencer st, Kedron ave, Mt Vernon st, Lyric st, Grape st, Chaucer st, Beecher st, Monticello st, Hermitage st, Upland st, Tennis way, Lyric (Mt Vernon) st, Odessa pl, Pointview st, Hedge st, Haney way, Deary ave ","Six Arch Stone Bridge, Steps, Pennsylvania System Brilliant Cut Off, Bridge, Sewers, Silver Lake, Steps,"
24v0331a,Larimer,Plate 31 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Larimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meadow st, Polk way, Carver st, Tyler way, Dix way, Flavel way, Hamilton (Everett) ave, Braden way, Larimer ave, Auburn st, Luna st, Lowell st, Paulson (Park) ave, Ashley st, Frankstown ave, Dodge way, Mayflower st ","Bridge, "
24v0331b,Larimer,Plate 31 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Larimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thompson st, Washington (Beechwood ave)  blvd, Renfrew st, Vermillion way, Meadow st, Winfield st, Maxwell way, Lowell st, Winslow st, King ave, Vanilla way, Stoebner way, Sentinel way, Paulson ave, Venus way, Victor way, Wall st, Relic way, Shetland ave, Chianti (River) st, Burpee (Butler) st, Lenora st, McDonald st, Indiana way, Regis way, Larimer ave, Orphans st, Hooker st, Joseph st, Whittier st, Reo way, Rapidian way ","Viaduct, Bridge, Steps, "
24v0332a,"Larimer, Shadyside",Plate 32 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Larimer,Allegheny County (Pa.),Pittsburgh,Shadyside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lambert st, Enterprise st, Penn ave, Transit way, Sine way, Bonita way, Binler (Berlin) st, Lincoln ave, Driveway, Atlas way, Larimer ave, Hamilton ave, Broad st, Luna st, Station st, Frankstown ave, Hamilton (Everett) ave, Flavel st, Sackett (Centre) st, Lowell st ","Steps, Tunnel, Pennsylvania System, "
24v0332b,Larimer,Plate 32 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Larimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam st, Sackett st, Rainbow st, Thomas blvd, Rastus (Richie) way, Zodiac way, McPherson st, Julius st, Penn ave, Hamilton ave, Kelly st, Transit way, Frankstown ave, Fifth ave, Torrens st ","Pennsylvania System, "
24v0333a,Larimer,Plate 33 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Larimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Farlson sq, Continental st, Finley st, Washington blvd, Ladson (Lake) st, Armstrong way, Llewellyn st, Carver way, Turrett st, Sago way, Roslyn (Relief) way, Winslow st, Xenia way, Renfrew st, Shetland ave, Meadow st, Dodge way, Polk way, Mayflower st, Lincoln ave, Frankstown ave, Lowell st ","Steps, Bridge, Pond, "
24v0333b,Homewood West,Plate 33 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (West),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McCombs st, East View st, Formosa way, Hudson pl, Bennett st, Monfort st, Gerritt st, La Schall st, Beecher st, Dallas ave, Washington blvd, Fifth ave, Hamilton ave, Kelly st, Frankstown ave, Idlewild st, Inwood st, (Linden) La Schall st, Arabia way ","Sewer, Pennsylvania System, Silver Lake, Sewer, Pennsylvania System Brilliant Cut Off,"
24v0334a,Homewood South,Plate 34 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (South),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fielding way, Susquehanna st, Formosa way, Idlewild st, Frankstown ave, Bennett st, Hamilton ave, Kelly st, Felicia way, Fleury way, Tenner way, N Dallas ave, Gerritt st, Amity way, Murtland st, Novelty st, N Lang ave, Forest way ","Pennsylvania System, Foot Bridge, "
24v0334b,Homewood South,Plate 34 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (South),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Formosa way, Kelly st, Albion st, Sterrett st, Nadir way, Annan way, Cassina way, Troga st, Hamilton ave, Eccrue way, N Lang ave, Homewood ave, Clawson st, Zenith way, Fleury way, Finance st, Susquehanna st, Circle way, Felicia way, Frankstown ave, Bennett st ","Pennsylvania System, "
24v0335a,Homewood South,Plate 35 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (South),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Idlewild st, Saxon way, Upland st, Mt Vernon st, Kedron st, Hermitage st, Fletcher way, Chaucer st, Race st, Monticello st, Forest way, Frankstown ave, N Murtland st, N Lang ave, N Homewood ave, Spencer (Sprague) st, Fuchsia way, Fielding way ",
24v0335b,Homewood South,Plate 35 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (South),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferdinand way, Sprague st, Spencer st, N Homewood ave, Fuchsia way, Fresno way, Larkspur way, Avella way, Collier st, Sterrett st, Forest way, Idlewild st, Fielding way, Race st, Monticello st, Hermitage st, Upland st, Frankstown ave, Mt Vernon st, Fletcher way, Kedron st ","Steps, Old City Line, "
24v0336a,Homewood North,Plate 36 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (North),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Race st, Ferndale st, Ada (Apple) way, Upland (Trafford) st, Sprague (Spencer) st, Forest way, Fielding way, Fuchsia way, Carthage (Summit) st, Pinedale way, Idlewild st, Snowden st, Calhoun (Franklin) st, Frankstown ave, Collier st, N Braddock ave, Brushton ave, Mohler st, Wheeler st, Monticello st, Pine Ridge st, Avella way, Banfield st, Willing st, Challenge way, Larkspur way, Fletcher way, Wheeler (Mason) st, Mt Vernon st, Mohler st, Albertice st, Thorn st, Claire st, Baxter st, Hermitage st ","City Line, Steps, Steps, Steps, Steps, "
24v0336b,Homewood North,Plate 36 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (North),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roth way, Silverdale st, Ozan (Osage) st, Bailey st, Lawndale st, Lily st, Forest way, Hallam st, Tyson way, Hallam way, Blackadore st, Angora way, Calhoun (Franklin) st, Batvia (Colvin) st, Perchment st, Rod way, Conemaugh st, Ferndale (Sedden) st, Willing st, Mohler st, Wheeler st, Frankstown ave, Oakwood st, Tyson st ","Steps, City Line, Steps, Steps, Steps, Steps, "
24v0337a,Homewood South,Plate 37 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (South),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cassina way, N Dunfermline st, N Richland st, Durango way, N Braddock ave, Collier st, Sterrett st, Finance st, Annan way, Susquehanna st, Panke ave, Bennett st, Felicia way, Tioga st, Frankstown ave, Fleury way, Kelly st, Formosa way, Hamilton ave, Mulford st, Fairfax st ","City Line, Pennsylvania System, "
24v0337b,Homewood South,Plate 37 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Homewood (South),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kelly st, Fram (Fremont) st, Cassina way, Susquehanna st, Finance st, Tioga st, Durango way, Neuman way, Brushton ave, Hale st, Alsace st, Mulford st, Cora st, Frankstown ave, Muti way, Oakwood pl, Formosa way, Wheeler st, Oakwood st, Batavia st, Bennett st, Felicia way, Hamilton ave, Tyson way ",
24v0338a,East Hills,Plate 38 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,East Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Athens st, Sickles st, Singer st, Inglenook pl, Nimick pl, Hackett way, Karl st, Warsaw st, Fargo st, Fargo way, Batavia st, McKee st, Grace ave, Tioga st, Allison st, Lily st, Haverhill st, Tokio st, Frankstown ave, Exley way, Oakwood st ","City Line, Steps, Steps, Steps, Steps, Steps, "
24v0338b,East Hills,Plate 38 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,East Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Absecon (Arch) st, Acton way, Wilkinsburg ave, Fahnestock ave, Maplewood ave, Wayleska (Washington) way, Baylock way, Tokio (Coal) st, McKee st, Crestline (Coal) st, Catron way, Calistoga (Charles) st, Fahnestock (Albert) st, Bricelyn (Bertha) st, Singer st, Nimick pl, Inglenook pl, Frankstown ave, Dornbush st, Rolfe (Race) st, Exely way, Vidette (Vine) st ","Steps, City Line, "
24v0339a,"Homewood North, East Hills",Plate 39 A,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,East Hills,Allegheny County (Pa.),Pittsburgh,Homewood (North),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wettach, Wilkinsburg (Wilkins) ave, Vidette st, Dysart way, Bricelyn st, Dersam (Duncan ave) st, Purkess way, Dornbush (East View) st, Hansell ave, Granby (Gordon) way, Bailey, Exley way, Perchment st, Frankstown ave, Ferndale (Sedden) st, Stoneville (Simpson) st, Jadwin way, Canada (Charles) way, Silverdale (Singer) st, Cain way ","Steps, Steps, City Line, "
24v0339b,"East Hills, Wilkinsburg, Penn Hills",Plate 39 B,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,East Hills,Allegheny County (Pa.),Wilkinsburg (Borough),Allegheny,Pittsburgh,Penn Hills (Township),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crestline (Coal) st, Absecon (Arch), Vidette (Vine), Bricelyn (Bertha), Likins st, Foch way, Kilmer st, Teggart way, Calistoga (Charles) st, Dickey way, Wilkinsburg (Wilkins) ave, Bricelyn st, Frankstown ave, Foch st, Van Tine st, Lee way, Dickey st, Montier st, Millard way, Architect way, Laketon rd, Sunrise st, Inventor way, Rolfe (Race), Remington dr, Mayfair ave, Square way, Triangle way, Pershing st, Calistoga (Charles) st ","City Line, City Line, City Line, "
24v03ind,8th & 10th-13th Wards,Index Map,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
24v03sti,"Pittsburgh Vol. 3, Hopkins Co.",Street Index & Index to Plans & Sub-divisions,1924,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
25v0401a,Allegheny Center,Plate 1 A,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Allegheny Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W Montgomery ave, Ohio st W, N Diamond st W, Federal st, W Erie st, North ave W, W Diamond st, Sherman ave ","North Park, "
25v0401b,Allegheny Center,Plate 1 B,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Allegheny Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E Erie st, Union ave, Whiston way, Sandusky st, E Diamond st, Federal st, Hydro way, E Montgomery ave, N Diamond st E, Ohio st E, North ave E ","North Park, "
25v0402a,"Allegheny Center, North Shore",Plate 2 A,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Allegheny Center,Allegheny County (Pa.),Pittsburgh,North Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal st, W Diamond st, Park way W, Sherman ave, Ohio st W, Stockton Ave west, S Diamond st W ","Diamond Park, "
25v0402b,Allegheny Center,Plate 2 B,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Allegheny Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E Diamond st, Sandusky st, Federal st, Ohio st E, S Diamond st E, Park way E, Stockton (Fountain) Ave E, North Canal (Church ave) st, Plush (Penn) st, Union ave ","Park, "
25v0403a,North Shore,Plate 3 A,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,North Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burdoch (Bird) way, W Lacock (Lacock) st, Gen Robinson (Robinson ) st W, Burdoch (Excelsior) way, Alcor st, St Mary's st, W Canal st, Alcor (Balkam) st, Dasher (Darrah) st, Carba way, Federal st, Waino way, Cremo (Craig) st ",Allegheny
25v0403b,North Shore,Plate 3 B,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,North Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plush (Penn) st, E Lacock (Lacock) st, Gen Robinson (Robinson ) st W, Rieseck (Rose) way, Isabella st, River ave, Anderson st, Sandusky st, Vulcan (Vine) way, Federal st, Range (Rampart) way ",Allegheny
25v0404a,"Allegheny Center, East Allegheny",Plate 4 A,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Allegheny Center,Allegheny County (Pa.),Pittsburgh,East Allegheny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"North ave E, James st, Tripoli (Third) st, Suisman (Second ) st, Foreland (First) st, Emlin (Elenora) st, E Ohio st, James st ","East Park, "
25v0404b,East  Allegheny,Plate 4 B,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,East Allegheny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foreland (First) st, Madison st, East st, Middle st, North ave E, Tripoli (Third) st, Suisman (Second ) st, Shawano (Shawnee) st, Emlin (Elenora) st, E Ohio st, Throp (Tower) st ",
25v0405a,"Allegheny Center, East Allegheny",Plate 5 A,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Allegheny Center,Allegheny County (Pa.),Pittsburgh,East Allegheny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avery st, North Canal (Church ave) st, Pressley (Washington) st, Lockhart (Liberty) st, East Ohio st, Cedar ave, Union ave ","East Park, "
25v0405b,East  Allegheny,Plate 5 B,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,East Allegheny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"East Ohio st, N Canal st, Pressley (Washington) st, Avery st, Nash (Nelson) st, Madison st, Lockhart (Liberty) st ",
25v0406a,North Shore,Plate 6 A,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,North Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Robinson st E, Goodrich st, Grantham st, Mendota (Morgan) st, Scoville st, Anderson st, North Canal (Church ave) st, Lacock st, Carlisle way ",Allegheny
25v0406b,North Shore,Plate 6 B,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,North Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goodrich st, Lacock st, Voeghtly (Hickory) way, Madison st, Hope st, Voeghtly st ",Allegheny
25v0407a,"Central Northside, Fineview",Plate 7 A,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Northside,Allegheny County (Pa.),Pittsburgh,Fineview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hazlip way, Boyle st, Federal st, McKirdy way, Hemlock st, Porterfield st, Parkhurst (Pearl) st, McBrier way, Citron (Chislett) way, North (Shannapin) st, Sandusky st, Loraine (White oak) st ",
25v0407b,Fineview,Plate 7 B,1925,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Fineview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandusky st, Fountain st, Henderson (Fairmount) st, Bell ave, Sutton (Sidney) st, Murko way, Meadville (Mead) st, Catoma (Clyde) st, Hecla st, Federal st ",
